Latitude;Longitude;Data;CPF;CNPJ;nome_cliente;regiao;estado;produto;quantidade;estoque_atual;valor_unitario;lucro_total
-16,925837;-48,229784;20/03/2024;;20462841000128;Varejo Digital LTDA;Sudeste;Rio de Janeiro;Smart TV LG;8;28;2967,53;11550,48
-18,120823;-40,073523;07/04/2025;;63105036000150;Distribuidora Nacional;Sudeste;Sao Paulo;Impressora HP;9;71;838,83;2612,85
-10,444324;-43,031577;24/02/2024;84981528795;;Rhavi Cunha;Nordeste;Maranhao;Tablet Apple iPad;10;125;3653,44;18113,68
-18,408925;-40,063761;26/10/2024;;84233160000170;Distribuidora Nacional;Sudeste;Minas Gerais;Smart TV LG;8;20;2984,66;11836,24
1,258317;-66,356058;18/09/2025;59816705338;;Maria Julia Porto;Norte;Amapa;Notebook Dell Inspiron;9;4;3151,34;10087,24
-17,876329;-46,239319;06/11/2025;;38377732000178;Suprimentos Tecnicos LTDA;Nordeste;Alagoas;Notebook Dell Inspiron;2;2;3003,49;2506,89
-23,596664;-51,41183;12/06/2025;;51735099000100;Inovacao Digital SA;Sul;Rio Grande do Sul;Smart TV LG;9;11;1848,37;7986,43
-6,902411;-40,79718;13/10/2025;;18110228000108;Comercio Internacional SA;Nordeste;Maranhao;Notebook Dell Inspiron;1;1;3186,17;1154,88
-13,665511;-55,959046;05/05/2025;;04445016000169;Suprimentos Tecnicos LTDA;Centro-Oeste;Mato Grosso do Sul;Impressora HP;10;61;553,73;2446,73
-24,265106;-51,354994;21/02/2025;;77363839000119;Inovacao Digital SA;Sul;Santa Catarina;Impressora HP;10;51;772,73;3071,22
-17,809169;-46,095611;27/02/2025;84240443121;;Srta. Ayla das Neves;Nordeste;Paraiba;Smart TV LG;8;3;2888,88;8104,08
-4,402929;-58,822619;10/01/2025;;02201794000187;Industria Eletronica Brasil;Norte;Amazonas;Smart TV LG;2;1;2991,04;2466,56
-20,895114;-39,672654;08/02/2025;;31498363000122;Suprimentos Tecnicos LTDA;Sudeste;Espirito Santo;Smart TV LG;1;0;2819,37;1200,13
-19,776092;-46,608539;21/08/2025;;66180981000104;Atacadista Informatica;Sudeste;Rio de Janeiro;Tablet Apple iPad;8;117;3433,16;8942,67
-17,775268;-41,08716;01/12/2025;;61965757000104;Comercio Internacional SA;Nordeste;Paraiba;Impressora HP;3;48;668,25;772,03
0,836285;-57,701785;20/04/2024;17288977935;;Enzo Pacheco;Norte;Tocantins;Smartphone Samsung Galaxy;6;70;1209,4;3251,85
-16,275367;-45,29875;13/11/2025;34442126909;;Emilly Câmara;Nordeste;Pernambuco;Smart TV LG;9;125;2722,23;7859,11
-4,609909;-53,646794;05/11/2025;55962042930;;Vitor Gabriel Pacheco;Norte;Tocantins;Impressora HP;4;44;880,21;1521,01
-8,09093;-37,204298;12/04/2025;;16025908000190;Industria Eletronica Brasil;Nordeste;Alagoas;Smart TV LG;10;115;2752,03;11965,27
-26,575378;-48,912116;15/05/2024;;36660122000151;Atacadista Informatica;Sul;Parana;Smartphone Samsung Galaxy;2;68;1626,84;979,98
0,382726;-52,992885;10/10/2024;;90531810000167;Comercio Eletronico Brasil;Norte;Para;Smart TV LG;3;112;2705,5;2770,56
-9,833301;-46,358977;20/01/2024;81717721028;;Daniel Fonseca;Centro-Oeste;Mato Grosso;Impressora HP;5;39;701,08;1544,31
-15,544778;-45,643478;12/06/2024;;55158922000113;Suprimentos Tecnicos LTDA;Sudeste;Minas Gerais;Tablet Apple iPad;7;110;3191,79;9608,0
-10,577491;-43,230191;07/07/2024;10886937922;;Maria Isis Fernandes;Nordeste;Ceara;Impressora HP;6;33;780,88;2299,54
-5,345937;-36,409306;15/10/2025;;46877892000104;Suprimentos Tecnicos LTDA;Nordeste;Piaui;Smart TV LG;8;104;2190,24;8019,88
-23,643228;-52,685078;06/12/2025;;15394354000135;Comercio Eletronico Brasil;Centro-Oeste;Mato Grosso do Sul;Smart TV LG;2;102;2750,77;2690,28
-15,307291;-57,767962;01/11/2025;08051434080;;Maria Isis da Mota;Centro-Oeste;Distrito Federal;Smartphone Samsung Galaxy;3;65;1466,43;1329,52
-33,419323;-56,206922;28/02/2025;;05932927000183;Importadora Tecnologia;Sul;Rio Grande do Sul;Smartphone Samsung Galaxy;6;59;1226,69;2308,21
-30,513703;-57,665711;11/03/2024;;56750443000154;Suprimentos Tecnicos LTDA;Sul;Rio Grande do Sul;Impressora HP;3;30;664,4;817,09
-6,281957;-41,695794;21/09/2024;;75759479000143;Tech Solutions LTDA;Nordeste;Piaui;Impressora HP;2;28;729,86;586,66
-11,481187;-38,833414;07/09/2025;09140023761;;Ian Pacheco;Nordeste;Maranhao;Tablet Apple iPad;3;107;2615,74;3890,4
-0,211999;-59,098589;16/08/2024;;84502260000155;Comercio Internacional SA;Norte;Roraima;Smart TV LG;7;95;1812,39;5190,44
3,110534;-60,811846;19/02/2024;54809210618;;Mariah Castro;Norte;Rondonia;Notebook Dell Inspiron;1;0;3221,14;1068,98
-1,409875;-43,867374;26/09/2025;70671495925;;Julia Sousa;Nordeste;Alagoas;Smartphone Samsung Galaxy;10;49;1656,57;8239,79
-24,225156;-45,683248;13/01/2024;90469733365;;Allana Carvalho;Sudeste;Minas Gerais;Impressora HP;3;25;612,77;901,55
-26,152668;-51,049409;05/11/2024;53522658973;;Gustavo Henrique Machado;Sul;Santa Catarina;Tablet Apple iPad;5;102;2992,2;5205,25
-31,026255;-55,125656;07/06/2024;00323957102;;Igor Pimenta;Sul;Santa Catarina;Tablet Apple iPad;5;97;3896,29;7626,61
-14,698084;-40,821999;10/07/2025;;33091369000106;Inovacao Digital SA;Sudeste;Sao Paulo;Notebook Dell Inspiron;6;63;3396,3;8976,01
-15,965529;-56,32486;31/01/2024;31102143936;;Maria Isis Costa;Centro-Oeste;Mato Grosso;Tablet Apple iPad;10;87;3150,7;9965,81
-7,17061;-43,38123;08/09/2024;;77260427000153;Suprimentos Tecnicos LTDA;Nordeste;Ceara;Smartphone Samsung Galaxy;3;46;1692,82;1620,16
-28,918949;-48,899253;17/12/2024;;38413581000166;Tech Solutions LTDA;Sul;Santa Catarina;Notebook Dell Inspiron;2;61;3092,46;2120,33
-14,210162;-46,789426;12/05/2025;87871439766;;Eduardo Brito;Nordeste;Paraiba;Smartphone Samsung Galaxy;4;42;1702,34;2637,69
-30,537112;-57,774134;05/07/2025;;64239161000115;Inovacao Digital SA;Sul;Rio Grande do Sul;Notebook Dell Inspiron;9;52;2838,63;8526,7
-18,932681;-47,035868;22/06/2025;05456173247;;Evelyn Barbosa;Sudeste;Espirito Santo;Tablet Apple iPad;10;77;3338,08;11992,26
-17,849888;-39,170374;16/01/2024;21897208189;;Maria Eduarda Monteiro;Sudeste;Minas Gerais;Notebook Dell Inspiron;10;42;3089,06;12127,93
-26,730744;-49,20331;18/02/2025;;53452750000160;Varejo Digital LTDA;Sul;Rio Grande do Sul;Smart TV LG;7;88;2908,96;9090,18
-9,413024;-60,418978;21/10/2024;73992144410;;Joao Cirino;Centro-Oeste;Goias;Impressora HP;1;24;836,6;352,63
-21,856528;-50,989354;12/09/2024;68367330404;;Dr. Benicio da Costa;Sudeste;Sao Paulo;Tablet Apple iPad;7;70;3559,54;10167,66
-15,496415;-58,492909;25/11/2025;46637149004;;Danilo Cavalcante;Centro-Oeste;Mato Grosso;Smartphone Samsung Galaxy;4;38;1965,08;3003,05
-18,046402;-49,577728;13/09/2025;;20943231000146;Varejo Digital LTDA;Sudeste;Espirito Santo;Tablet Apple iPad;1;69;3399,06;1409,78
-0,602923;-63,766642;06/08/2025;92413636579;;Giovanna Oliveira;Norte;Roraima;Tablet Apple iPad;4;65;3919,16;5508,9
-19,507011;-57,309157;09/06/2024;33296651063;;Ryan Cassiano;Centro-Oeste;Mato Grosso;Smart TV LG;7;81;2211,23;5652,5
-8,962845;-48,519736;29/10/2025;31487981554;;Maria Eduarda Siqueira;Centro-Oeste;Mato Grosso;Smart TV LG;5;76;2257,07;3626,67
-6,257924;-36,401801;10/04/2025;86893689900;;Srta. Valentina Albuquerque;Nordeste;Rio Grande do Norte;Smartphone Samsung Galaxy;3;35;1957,8;2759,56
-13,418027;-60,857201;04/06/2024;04115934042;;Dr. Dante Castro;Centro-Oeste;Mato Grosso;Impressora HP;6;18;594,06;1721,94
-0,326476;-53,818395;07/01/2025;;24757944000176;Industria Eletronica Brasil;Norte;Para;Tablet Apple iPad;2;63;3989,76;2417,74
-23,343583;-47,536947;02/09/2025;26459895511;;Davi Luiz Goncalves;Centro-Oeste;Goias;Smartphone Samsung Galaxy;3;32;1537,51;1732,42
-2,879191;-42,410132;25/05/2024;;46913747000131;Suprimentos Tecnicos LTDA;Nordeste;Maranhao;Impressora HP;5;13;469,97;761,68
-30,565132;-53,783981;05/04/2025;;64521958000100;Varejo Digital LTDA;Sul;Santa Catarina;Impressora HP;3;10;769,14;900,78
2,57611;-60,754847;11/07/2024;87799906731;;Natalia Fogaca;Norte;Amapa;Tablet Apple iPad;1;62;2797,6;1365,98
-23,903297;-52,402717;17/06/2025;83745741781;;Srta. Sophie Marques;Sul;Rio Grande do Sul;Tablet Apple iPad;5;57;2649,93;5439,24
-21,328417;-47,886118;16/05/2024;;33227682000129;Suprimentos Tecnicos LTDA;Sudeste;Sao Paulo;Impressora HP;3;7;470,31;534,04
-29,909301;-54,39889;30/07/2024;;83450023000125;Varejo Digital LTDA;Sul;Santa Catarina;Notebook Dell Inspiron;6;36;3091,75;6819,82
-18,48036;-49,335499;02/11/2025;;95530066000108;Tech Solutions LTDA;Sudeste;Rio de Janeiro;Impressora HP;3;4;661,39;805,2
-33,48973;-54,703953;30/05/2024;;47887116000158;Tech Solutions LTDA;Sul;Rio Grande do Sul;Impressora HP;1;3;560,44;190,85
-31,726618;-56,660562;05/03/2024;97276848663;;Cecilia Garcia;Sul;Rio Grande do Sul;Smartphone Samsung Galaxy;2;30;1415,8;929,34
-21,223513;-44,800561;05/09/2025;64003254171;;Renan Farias;Sudeste;Sao Paulo;Impressora HP;2;1;667,93;452,35
-14,967227;-37,035096;02/01/2025;28878659860;;Matteo Pires;Nordeste;Ceara;Smartphone Samsung Galaxy;2;28;1453,62;906,19
-2,156903;-42,639957;01/09/2025;;97063977000190;Varejo Digital LTDA;Nordeste;Ceara;Tablet Apple iPad;3;54;3378,74;4365,05
2,550189;-69,489557;12/10/2025;;59099452000115;Suprimentos Tecnicos LTDA;Norte;Tocantins;Smart TV LG;6;70;2333,48;4653,96
-10,288563;-36,216517;17/10/2025;01726050246;;Otto da Rosa;Nordeste;Sergipe;Impressora HP;1;0;480,45;164,07
-4,150276;-58,955324;27/08/2025;51647375908;;Dra. Leticia Mendes;Norte;Para;Notebook Dell Inspiron;6;30;3484,6;7854,41
-18,01548;-44,475764;09/10/2025;;40322453000159;Varejo Digital LTDA;Sudeste;Rio de Janeiro;Smartphone Samsung Galaxy;4;24;1322,58;1900,85
-0,582946;-51,597783;04/10/2024;;30737297000133;Suprimentos Tecnicos LTDA;Norte;Amapa;Smart TV LG;8;62;2574,11;7676,84
0,766605;-57,083403;22/07/2024;;08211671000103;Inovacao Digital SA;Norte;Rondonia;Smartphone Samsung Galaxy;9;15;2016,03;8832,8
-29,193476;-51,166082;12/10/2024;;15803151000155;Industria Eletronica Brasil;Sul;Rio Grande do Sul;Impressora HP;6;155;527,34;1329,04
-8,746695;-47,539894;25/12/2025;;78569192000149;Suprimentos Tecnicos LTDA;Centro-Oeste;Mato Grosso;Impressora HP;1;154;880,04;357,61
-27,424318;-50,117017;22/10/2024;;99773393000133;Suprimentos Tecnicos LTDA;Sul;Parana;Smartphone Samsung Galaxy;10;5;1875,21;5876,0
-19,577727;-40,264904;05/07/2024;;45254875000158;Inovacao Digital SA;Sudeste;Rio de Janeiro;Tablet Apple iPad;9;45;2953,81;12960,75
-8,257371;-55,344731;05/02/2025;;46168473000101;Tech Solutions LTDA;Centro-Oeste;Goias;Tablet Apple iPad;2;43;3811,86;3580,03
-23,637514;-46,098258;22/01/2024;46311705656;;Jose Miguel Viana;Centro-Oeste;Mato Grosso do Sul;Smart TV LG;10;52;2620,3;9096,24
-5,306321;-37,269964;05/06/2025;;75048600000129;Varejo Digital LTDA;Nordeste;Alagoas;Smart TV LG;5;47;2284,45;4213,46
-17,441754;-53,169455;24/09/2025;87477357675;;Ísis Souza;Centro-Oeste;Goias;Smart TV LG;1;46;2184,97;702,35
-23,815755;-56,604673;28/08/2024;53298824860;;Dra. Isabelly Pacheco;Sul;Rio Grande do Sul;Tablet Apple iPad;1;42;3392,3;1651,57
-23,089386;-48,377323;13/01/2024;;92594535000156;Varejo Digital LTDA;Sudeste;Minas Gerais;Smart TV LG;2;44;2424,13;1557,36
-6,513474;-47,075236;12/11/2024;44149050449;;Matheus da Mata;Nordeste;Maranhao;Smart TV LG;3;41;2483,51;3447,8
3,937978;-64,662219;09/09/2025;;21975769000103;Comercio Internacional SA;Norte;Acre;Impressora HP;5;149;580,57;1159,87
-12,308665;-46,386495;01/09/2024;28154484323;;Maysa Pinto;Centro-Oeste;Mato Grosso do Sul;Notebook Dell Inspiron;3;27;3359,82;3875,13
-1,224428;-40,191775;26/03/2024;66578159649;;Larissa Silva;Nordeste;Maranhao;Tablet Apple iPad;9;33;3273,62;14328,89
-22,602411;-50,270023;10/09/2025;;35966027000118;Comercio Eletronico Brasil;Sudeste;Rio de Janeiro;Smartphone Samsung Galaxy;2;3;1263,38;1129,38
-14,315473;-47,512292;12/10/2024;29300356763;;Guilherme Marques;Sudeste;Sao Paulo;Impressora HP;4;145;583,07;1125,36
-28,56841;-48,01879;17/08/2024;;23462178000150;Comercio Internacional SA;Sul;Santa Catarina;Notebook Dell Inspiron;10;17;2964,04;11578,42
-17,66128;-40,256929;19/04/2024;;95941804000100;Suprimentos Tecnicos LTDA;Nordeste;Bahia;Tablet Apple iPad;2;31;3151,4;2102,56
-24,010463;-50,802482;25/07/2024;94533865968;;Fernando da Cruz;Sudeste;Rio de Janeiro;Smart TV LG;9;32;2896,62;9861,48
4,931806;-55,361316;23/10/2024;60251565220;;Caleb Albuquerque;Norte;Rondonia;Smart TV LG;6;26;1803,42;4077,55
-21,015871;-52,519156;20/12/2024;15590324050;;Davi Lucca Pinto;Centro-Oeste;Mato Grosso do Sul;Smartphone Samsung Galaxy;1;2;2410,58;830,45
-16,57885;-49,138866;16/04/2024;;45171067000127;Importadora Tecnologia;Sudeste;Sao Paulo;Smartphone Samsung Galaxy;2;0;1929,5;1362,71
-20,039819;-41,748776;13/01/2025;;42164742000100;Suprimentos Tecnicos LTDA;Sudeste;Espirito Santo;Impressora HP;4;141;812,16;1597,58
-14,786095;-39,750461;25/11/2025;11193741548;;Luiz Otavio Azevedo;Nordeste;Rio Grande do Norte;Smartphone Samsung Galaxy;9;142;2201,03;8366,27
-13,241566;-47,721083;04/06/2025;87777083341;;Sr. Davi Luiz Marques;Centro-Oeste;Distrito Federal;Notebook Dell Inspiron;9;8;2845,77;11925,49
-1,667264;-71,692935;09/09/2025;;06962368000117;Varejo Digital LTDA;Norte;Tocantins;Notebook Dell Inspiron;7;1;3318,68;7037,59
-14,826803;-55,136395;28/02/2024;04386142401;;Maria Flor Azevedo;Centro-Oeste;Mato Grosso;Tablet Apple iPad;3;28;3877,8;4809,59
-17,755825;-37,923279;08/10/2025;67713923683;;Maria Flor Câmara;Nordeste;Pernambuco;Notebook Dell Inspiron;1;0;2971,12;1129,31
1,950633;-56,112164;27/05/2025;;75699875000122;Atacadista Informatica;Norte;Acre;Smart TV LG;9;17;2772,19;12266,72
4,620496;-58,951311;15/10/2024;30666989800;;Livia da Costa;Norte;Roraima;Impressora HP;6;135;608,63;1291,49
-14,044911;-41,678833;16/11/2025;;01945454000106;Comercio Internacional SA;Nordeste;Paraiba;Tablet Apple iPad;7;21;3912,83;11743,5
-29,559772;-52,82422;29/02/2024;98674100414;;Marcela da Conceicao;Sul;Santa Catarina;Smartphone Samsung Galaxy;1;141;2479,13;778,18
-18,720472;-48,101302;13/04/2024;;79265299000166;Comercio Eletronico Brasil;Sudeste;Sao Paulo;Smart TV LG;9;8;1975,92;5508,45
-16,699329;-39,531162;05/10/2025;08318189647;;Dom Vargas;Sudeste;Rio de Janeiro;Smartphone Samsung Galaxy;1;140;1571,61;740,71
-5,818625;-45,876759;06/06/2024;60356083616;;Carlos Eduardo Moreira;Nordeste;Paraiba;Smart TV LG;4;4;2011,86;3518,96
2,182102;-69,172337;04/05/2024;10195562003;;Dra. Emanuella Sa;Norte;Para;Smartphone Samsung Galaxy;7;133;1621,34;4802,87
-9,157797;-40,612195;15/12/2024;28226098025;;Sr. Levi Monteiro;Nordeste;Alagoas;Smart TV LG;1;3;2668,07;820,33
-9,428903;-51,682744;26/08/2025;76644997040;;Srta. Melissa Barbosa;Centro-Oeste;Goias;Smartphone Samsung Galaxy;7;126;2476,41;5485,05
0,434273;-54,748032;22/11/2025;02765238499;;Antony Garcia;Norte;Amazonas;Tablet Apple iPad;1;20;2551,08;1103,34
-2,105021;-47,587861;12/08/2025;13145244299;;Andre Ribeiro;Nordeste;Pernambuco;Smartphone Samsung Galaxy;5;121;1298,99;3000,18
-8,971825;-35,391021;16/11/2024;58974438828;;Ana Beatriz Dias;Nordeste;Piaui;Smartphone Samsung Galaxy;5;116;2243,67;3658,23
-4,955448;-72,604393;07/06/2025;;16348815000104;Inovacao Digital SA;Norte;Para;Impressora HP;7;128;753,63;2205,31
-20,02676;-44,812933;27/12/2024;;14959888000107;Suprimentos Tecnicos LTDA;Sudeste;Espirito Santo;Smartphone Samsung Galaxy;6;110;1953,86;3945,74
-14,543983;-45,147899;31/08/2025;;02167638000147;Distribuidora Nacional;Sudeste;Espirito Santo;Smart TV LG;3;0;2021,88;2908,81
-20,62498;-55,991666;06/09/2025;07308107396;;Alana Cassiano;Centro-Oeste;Distrito Federal;Notebook Dell Inspiron;9;147;2986,19;11120,61
3,562831;-51,407795;01/08/2024;;38549170000100;Atacadista Informatica;Norte;Para;Smart TV LG;1;142;2187,67;775,16
1,140933;-55,552491;22/06/2024;91377769160;;Allana Andrade;Norte;Roraima;Notebook Dell Inspiron;3;144;3343,95;4015,06
-2,842824;-42,94254;16/06/2024;44971350128;;Gustavo Souza;Nordeste;Rio Grande do Norte;Impressora HP;9;119;559,33;2256,58
-25,777869;-56,163019;24/08/2025;;04723475000167;Industria Eletronica Brasil;Sul;Parana;Smartphone Samsung Galaxy;4;106;2344,01;4229,81
-27,326859;-53,604936;26/07/2025;72859089594;;Sr. Caio Freitas;Sul;Parana;Impressora HP;8;111;745,36;2407,15
-16,561105;-58,554485;13/07/2024;14372593244;;Sofia Freitas;Centro-Oeste;Distrito Federal;Smart TV LG;5;137;2152,56;5127,28
-14,820375;-43,666399;04/03/2025;42196114952;;Hadassa Nascimento;Nordeste;Ceara;Impressora HP;3;108;851,82;855,95
1,540155;-53,693093;17/07/2025;14696671852;;Sra. Eloah da Costa;Norte;Tocantins;Impressora HP;5;103;552,34;1069,26
-27,989515;-50,633263;18/04/2024;48542745060;;Sra. Maya Cassiano;Sul;Rio Grande do Sul;Smart TV LG;6;131;1973,19;5366,73
-13,483887;-38,183604;26/08/2024;;50183783000164;Suprimentos Tecnicos LTDA;Nordeste;Pernambuco;Notebook Dell Inspiron;2;142;3308,06;2214,19
0,492768;-67,304582;11/01/2024;04279723109;;Julia Barros;Norte;Amazonas;Smart TV LG;9;122;2494,62;9614,37
3,029552;-61,107465;18/06/2024;69362155990;;Marina Farias;Norte;Tocantins;Tablet Apple iPad;4;16;3837,61;5467,22
2,206041;-64,103441;03/06/2024;;92717143000137;Comercio Eletronico Brasil;Norte;Amapa;Tablet Apple iPad;10;6;2536,17;10612,89
-15,472957;-45,893702;16/08/2025;;11951126000168;Comercio Eletronico Brasil;Sudeste;Espirito Santo;Smart TV LG;4;118;2426,59;3901,94
-16,595833;-48,268891;10/06/2025;;25290226000103;Atacadista Informatica;Centro-Oeste;Distrito Federal;Tablet Apple iPad;2;4;3965,74;3755,95
-13,680862;-40,800289;26/02/2025;;88125912000130;Inovacao Digital SA;Nordeste;Piaui;Tablet Apple iPad;1;3;3008,56;1274,62
-11,014833;-46,679828;12/09/2024;;55653593000187;Tech Solutions LTDA;Nordeste;Alagoas;Impressora HP;10;93;758,74;2804,4
-9,405285;-59,557145;24/07/2025;28962688204;;Dra. Gabrielly Silveira;Centro-Oeste;Distrito Federal;Tablet Apple iPad;1;2;2539,51;851,65
-1,124638;-60,491615;03/11/2025;57457976817;;Gael Henrique Farias;Norte;Tocantins;Tablet Apple iPad;1;1;3075,46;1230,54
-19,406919;-54,471763;18/08/2024;;09606389000198;Comercio Internacional SA;Centro-Oeste;Distrito Federal;Smart TV LG;1;117;2705,24;831,32
-8,257573;-38,216168;10/03/2025;02320651446;;Evelyn Pimenta;Nordeste;Rio Grande do Norte;Impressora HP;2;91;483,83;414,06
-20,005037;-45,40384;01/10/2025;21815463040;;Luiz Felipe Leao;Sudeste;Minas Gerais;Smart TV LG;3;114;2324,82;2223,3
-1,054438;-37,362759;16/03/2024;;32598182000130;Comercio Eletronico Brasil;Nordeste;Maranhao;Smart TV LG;7;107;1896,93;5372,81
-2,970929;-71,189578;05/08/2024;;55318665000130;Inovacao Digital SA;Norte;Acre;Smartphone Samsung Galaxy;1;105;2042,86;924,55
2,760476;-65,658555;13/09/2024;;74584629000162;Varejo Digital LTDA;Norte;Roraima;Tablet Apple iPad;1;0;3702,38;1356,63
-15,80551;-37,705389;21/03/2025;16177716008;;Sr. Kevin Borges;Nordeste;Bahia;Smartphone Samsung Galaxy;1;104;1447,95;638,48
-20,306628;-57,953578;09/12/2024;63656965234;;Lara Sousa;Centro-Oeste;Distrito Federal;Smart TV LG;2;105;2338,12;2182,21
4,657307;-70,978841;02/03/2025;74359133243;;Agatha Cavalcante;Norte;Tocantins;Tablet Apple iPad;1;55;2653,66;1288,73
-24,474071;-42,625758;09/10/2024;;15880656000113;Tech Solutions LTDA;Sudeste;Minas Gerais;Smart TV LG;10;95;2626,07;9615,08
-20,307344;-56,034564;31/05/2025;29805452018;;Pedro Lucas Casa Grande;Centro-Oeste;Mato Grosso;Impressora HP;4;87;759,25;929,76
-11,526198;-43,403858;31/01/2025;;58925614000164;Distribuidora Nacional;Nordeste;Bahia;Smartphone Samsung Galaxy;6;98;1281,05;3638,16
-9,797112;-49,67129;27/06/2025;;17314901000150;Industria Eletronica Brasil;Centro-Oeste;Mato Grosso;Smart TV LG;1;94;2926,56;1130,2
-5,247272;-45,491506;24/11/2025;67000534125;;Milena Porto;Nordeste;Bahia;Notebook Dell Inspiron;4;138;2924,24;4686,24
3,901122;-71,648781;09/06/2024;22183222930;;Samuel da Costa;Norte;Para;Impressora HP;10;77;654,66;2605,63
-4,855278;-66,216154;31/03/2025;45842747200;;Theo da Paz;Norte;Amazonas;Impressora HP;6;71;657,47;1251,99
-15,402546;-35,476636;20/11/2024;;24654974000157;Atacadista Informatica;Nordeste;Ceara;Notebook Dell Inspiron;3;135;3246,38;4711,5
-20,452915;-50,629153;29/08/2025;;76579113000155;Comercio Internacional SA;Centro-Oeste;Mato Grosso do Sul;Smart TV LG;6;88;1828,12;3760,04
-11,372954;-40,85696;23/12/2025;39991065067;;Anthony Gabriel Cassiano;Nordeste;Piaui;Smartphone Samsung Galaxy;1;97;2358,82;1097,53
-3,517612;-57,469727;03/06/2024;;18277191000107;Comercio Internacional SA;Norte;Amazonas;Smart TV LG;2;86;2304,63;2061,83
-1,525079;-39,20894;23/06/2025;63076185667;;Lucas Gabriel Lopes;Nordeste;Piaui;Impressora HP;3;68;550,46;729,09
-10,84565;-50,301397;27/08/2024;92018437127;;Ana Cavalcanti;Centro-Oeste;Mato Grosso;Smartphone Samsung Galaxy;6;91;1798,5;3675,86
-33,240861;-51,456633;27/11/2024;86131593892;;Pedro Lucas Albuquerque;Sul;Rio Grande do Sul;Smartphone Samsung Galaxy;4;87;2038,47;3082,18
-20,94487;-59,242836;30/09/2024;;24364369000141;Distribuidora Nacional;Centro-Oeste;Mato Grosso do Sul;Impressora HP;5;63;571,94;1209,13
-1,617797;-60,912497;09/06/2025;;71303860000142;Tech Solutions LTDA;Norte;Amazonas;Notebook Dell Inspiron;3;132;3111,57;4474,62
-14,930232;-45,850446;11/10/2024;27635355180;;Ana Montenegro;Sudeste;Rio de Janeiro;Tablet Apple iPad;2;53;3799,72;2417,57
1,746644;-65,01169;24/11/2024;41367291976;;Sr. Luiz Gustavo Camargo;Norte;Tocantins;Smart TV LG;8;78;2739,83;6792,26
-6,724763;-41,157534;05/09/2024;46799127901;;Otavio Abreu;Nordeste;Piaui;Smartphone Samsung Galaxy;9;78;1838,82;7150,51
-22,779728;-49,647093;04/09/2025;;23969502000120;Varejo Digital LTDA;Sul;Santa Catarina;Tablet Apple iPad;6;47;2905,49;8183,25
-12,71281;-37,053771;16/12/2025;53860039415;;Sr. Nathan Nunes;Nordeste;Piaui;Tablet Apple iPad;8;39;3164,79;9071,77
-18,836061;-40,172283;30/06/2025;37635475258;;Bianca Jesus;Sudeste;Espirito Santo;Smart TV LG;5;73;2352,66;4108,9
-4,889225;-69,579578;29/08/2025;;58426540000111;Importadora Tecnologia;Norte;Amazonas;Notebook Dell Inspiron;4;128;3075,69;4540,56
-33,987637;-51,959977;13/08/2024;;99040016000195;Inovacao Digital SA;Sul;Parana;Notebook Dell Inspiron;2;126;2854,96;1804,08
-17,342607;-37,188625;19/11/2025;54651167497;;Melissa Guerra;Nordeste;Alagoas;Tablet Apple iPad;7;32;3417,01;8880,1
-21,17819;-53,57848;13/10/2025;;92226154000114;Comercio Eletronico Brasil;Centro-Oeste;Mato Grosso;Smartphone Samsung Galaxy;1;77;2389,2;1085,14
-2,572279;-52,318706;03/04/2024;09271424735;;Rebeca Camargo;Norte;Amapa;Tablet Apple iPad;8;24;3066,55;8526,52
-18,741681;-39,645061;25/06/2025;;46098814000101;Comercio Eletronico Brasil;Sudeste;Espirito Santo;Notebook Dell Inspiron;10;116;2937,19;10784,96
-30,54701;-51,742247;10/02/2024;26925355106;;Valentim Ferreira;Sul;Rio Grande do Sul;Smart TV LG;6;67;2550,09;7030,58
-19,913611;-48,829094;14/07/2025;;99969843000168;Importadora Tecnologia;Sudeste;Sao Paulo;Smartphone Samsung Galaxy;3;74;2129,82;2073,01
-17,223593;-43,928332;25/05/2025;40457828269;;Luara da Mota;Sudeste;Minas Gerais;Impressora HP;4;59;594,82;754,68
-24,524985;-53,783144;28/02/2024;93941149393;;Dra. Heloisa Mendes;Sul;Rio Grande do Sul;Tablet Apple iPad;9;15;2992,91;12138,25
-16,420027;-59,503862;06/10/2024;;22591147000136;Suprimentos Tecnicos LTDA;Centro-Oeste;Goias;Smartphone Samsung Galaxy;2;72;2303,02;1633,29
-16,19384;-47,729532;30/06/2025;;75365174000157;Inovacao Digital SA;Nordeste;Rio Grande do Norte;Notebook Dell Inspiron;2;114;3428,86;2400,71
-9,096658;-35,846907;07/05/2024;;15267369000132;Comercio Eletronico Brasil;Nordeste;Piaui;Tablet Apple iPad;5;10;3810,31;5728,61
-12,410621;-53,069611;29/01/2024;;31238981000133;Suprimentos Tecnicos LTDA;Centro-Oeste;Goias;Impressora HP;2;57;824,31;546,81
4,683257;-61,825454;21/07/2024;;67475500000150;Inovacao Digital SA;Norte;Roraima;Impressora HP;4;53;698,01;1204,15
3,280506;-52,161288;10/06/2025;69249766700;;Rafaela Almeida;Norte;Roraima;Notebook Dell Inspiron;2;112;3032,69;1914,03
-12,259232;-46,245811;06/09/2024;24266387881;;Mateus Pastor;Centro-Oeste;Mato Grosso do Sul;Smart TV LG;7;60;2313,9;7439,78
