Latitude;Longitude;Data;CPF;CNPJ;nome_cliente;regiao;estado;produto;quantidade;valor_unitario;lucro_total
-23,18291;-50,555091;01/02/2024;;93752820000110;Atacadista Informatica;Sudeste;Rio de Janeiro;HD Externo Seagate;16;663,39;3423,22
-28,387147;-51,148473;13/01/2025;;74143553000130;Comercio Equipamentos SA;Sul;Rio Grande do Sul;Teclado Mecanico Logitech;20;441,91;3554,26
-32,712743;-55,782601;19/05/2024;15625794014;;Heloisa Sales;Sul;Santa Catarina;Camera Canon;6;2300,22;6342,91
-6,602154;-36,45766;10/03/2024;;88435818000188;Comercio Varejo SA;Nordeste;Alagoas;Camera Canon;3;2499,41;3606,06
0,321198;-66,009159;06/09/2024;03219659225;;Henry Gabriel Abreu;Norte;Para;Pendrive SanDisk;11;64,71;343,18
2,963654;-72,565465;30/12/2025;11314158414;;Sr. Carlos Eduardo Vieira;Norte;Acre;Estabilizador SMS;11;130,41;589,62
-10,965572;-40,873691;29/10/2024;16894084645;;Oliver Dias;Nordeste;Pernambuco;Fone de Ouvido JBL;12;106,49;452,42
-28,961346;-53,454933;26/09/2024;94621193848;;Ana Julia Fonseca;Sul;Santa Catarina;Impressora HP;11;840,59;4177,02
-26,820177;-48,877439;25/09/2025;42041272406;;Mariana Brito;Sul;Parana;Notebook Dell Inspiron;1;3323,21;1191,56
-31,537594;-50,895803;08/08/2024;67425536773;;Maria Julia Lopes;Sul;Santa Catarina;Teclado Mecanico Logitech;11;351,76;1477,64
-25,84921;-50,315341;04/06/2024;07108751690;;Dra. Marina Correia;Sul;Rio Grande do Sul;Cadeira Gamer;12;708,68;3399,98
-16,329159;-36,512744;23/01/2024;;35706008000152;Industria Eletronica Brasil;Nordeste;Paraiba;Camera Canon;4;2273,48;3194,7
2,74312;-56,824095;06/10/2024;55620613259;;Dr. Raul Goncalves;Norte;Rondonia;Notebook Dell Inspiron;19;3145,51;29271,66
-9,852596;-58,293785;08/06/2025;;00586201000112;Suprimentos Digitais LTDA;Centro-Oeste;Mato Grosso;Fone de Ouvido JBL;1;210,73;76,42
2,188669;-50,125152;03/12/2025;65929265461;;Anthony Silveira;Norte;Rondonia;Estabilizador SMS;5;173,63;420,97
0,445141;-58,700276;20/12/2025;36694256086;;Lais Mendes;Norte;Roraima;Mesa para Computador;5;208,48;467,27
-8,304489;-48,221623;01/01/2024;;66378988000135;Distribuidora Componentes;Centro-Oeste;Distrito Federal;Fone de Ouvido JBL;9;150,72;675,17
-15,679059;-44,374421;14/05/2025;;05180157000160;Comercio Varejo SA;Sudeste;Minas Gerais;Roteador TP-Link;5;228,64;414,61
-15,399286;-47,29206;27/09/2024;84331429849;;Luna Dias;Centro-Oeste;Mato Grosso do Sul;Smart TV LG;3;2136,49;2194,45
-21,858921;-56,145569;28/12/2024;;54148744000187;Solucoes Corporativas;Centro-Oeste;Distrito Federal;Caixa de Som Bluetooth;8;279,38;1018,08
-13,486184;-53,593564;11/01/2025;;85518563000129;Atacadista Informatica;Centro-Oeste;Mato Grosso;Monitor Acer;19;905,59;6834,16
-19,696016;-50,554514;29/04/2025;;73214354000102;Inovacao Digital SA;Sudeste;Sao Paulo;Cadeira Gamer;19;1158,72;9391,09
-12,894598;-59,360151;14/08/2024;55605935755;;Mateus Cassiano;Centro-Oeste;Distrito Federal;Fone de Ouvido JBL;15;234,21;1079,77
0,368187;-56,053751;01/12/2024;;41981199000163;Inovacao Digital SA;Norte;Roraima;Cadeira Gamer;7;942,65;2512,38
-16,703364;-41,263114;19/11/2025;;14748611000127;Empresa Brasileira Tecnologia;Sudeste;Minas Gerais;Tablet Apple iPad;11;2762,52;11981,76
-3,55363;-58,539315;13/08/2025;;57760216000172;Suprimentos Digitais LTDA;Norte;Amazonas;Mouse sem fio Microsoft;15;103,95;522,17
-23,820633;-54,019686;08/01/2025;;91548503000151;Distribuidora Nacional;Sul;Parana;Carregador Portatil;10;83,6;373,8
-23,132979;-56,984195;09/07/2024;05541324947;;Catarina Mendes;Sul;Rio Grande do Sul;Estabilizador SMS;14;116,5;635,54
4,427329;-70,771195;21/05/2024;41695037758;;Maria Julia Farias;Norte;Acre;Caixa de Som Bluetooth;15;213,03;1591,3
-27,793748;-52,828418;08/08/2024;;03945509000103;Comercio Varejo SA;Sul;Parana;Estabilizador SMS;5;135,61;329,28
-27,298699;-56,461371;25/06/2024;;00559034000110;Solucoes Corporativas;Sul;Parana;Monitor Acer;4;1066,13;1293,81
-16,383623;-41,269934;28/08/2024;;05098854000176;Global Distribuidora;Sudeste;Espirito Santo;Impressora HP;6;758,4;2003,65
1,960527;-60,352549;29/09/2025;59104473272;;Maria Eduarda Teixeira;Norte;Amazonas;Roteador TP-Link;11;194,52;938,5
-15,418159;-58,836358;30/04/2024;55212713765;;Gustavo Henrique Sa;Centro-Oeste;Mato Grosso;Caixa de Som Bluetooth;12;171,04;1021,71
-4,526922;-47,599267;10/03/2024;68528810240;;Maria Luiza Silveira;Nordeste;Pernambuco;Impressora HP;2;702,62;565,08
-30,249923;-49,646988;30/09/2024;91007251379;;Breno Machado;Sul;Parana;Fone de Ouvido JBL;10;152,59;639,7
-1,446484;-35,123233;14/07/2024;00682125776;;Manuela Farias;Nordeste;Pernambuco;HD Externo Seagate;15;504,4;2498,81
-26,809424;-54,073197;30/04/2024;;15054941000185;Suprimentos Tecnicos LTDA;Sul;Parana;Teclado Mecanico Logitech;1;281,08;123,09
-19,699178;-44,62239;26/07/2024;00301693994;;Leonardo Cardoso;Sudeste;Minas Gerais;Camera Canon;19;3264,85;23080,27
-20,306946;-50,110332;12/08/2025;62512873145;;Davi da Cruz;Sudeste;Espirito Santo;Smart TV LG;15;2416,44;12612,58
-22,575511;-50,534056;27/02/2025;74877049126;;Luiz Fernando Rodrigues;Sudeste;Minas Gerais;Mesa para Computador;15;407,28;2313,79
-0,845522;-60,898456;31/01/2024;;28495800000140;Distribuidora Componentes;Norte;Rondonia;Tablet Apple iPad;9;2923,81;12451,45
-4,26739;-61,372968;25/11/2024;27722293000;;Sr. Pedro Ferreira;Norte;Tocantins;Monitor Acer;11;900,81;3801,71
-18,462737;-42,383678;27/08/2025;;62849077000198;Atacadista Informatica;Sudeste;Rio de Janeiro;Tablet Apple iPad;16;2717,04;20743,21
-7,169391;-44,894796;22/05/2025;09626518340;;Srta. Maya Santos;Nordeste;Maranhao;Notebook Dell Inspiron;3;3357,67;4668,56
-28,309665;-50,407406;12/11/2025;89015060681;;Liam Mendonca;Sul;Rio Grande do Sul;Cadeira Gamer;11;653,33;3061,01
-16,271724;-36,301026;12/01/2024;;91339922000183;Comercio Varejo SA;Nordeste;Alagoas;Smartphone Samsung Galaxy;8;1351,47;3415,46
-14,303157;-47,891371;06/10/2024;17520935779;;Mathias Silva;Centro-Oeste;Mato Grosso;HD Externo Seagate;7;569,84;1497,12
-33,409707;-56,603214;02/08/2024;;91073716000174;Distribuidora Nacional;Sul;Parana;HD Externo Seagate;20;488,8;4531,95
-22,672532;-57,193052;14/03/2024;;88319850000106;Suprimentos Digitais LTDA;Sul;Santa Catarina;Estabilizador SMS;9;198,57;711,93
-15,442014;-44,936745;18/11/2025;;38752627000171;Suprimentos Tecnicos LTDA;Sudeste;Rio de Janeiro;HD Externo Seagate;12;482,87;2793,82
-9,592694;-40,806318;06/04/2025;93805499388;;Melissa Novais;Nordeste;Sergipe;Estabilizador SMS;11;165,82;659,39
-3,119215;-62,270562;08/10/2024;;70542573000122;Industria Nacional Tecnologia;Norte;Amazonas;Teclado Mecanico Logitech;17;337,35;2073,6
-17,730916;-58,535448;07/04/2025;;92473967000109;Inovacao Digital SA;Centro-Oeste;Distrito Federal;Smart TV LG;2;2781,82;1969,07
-3,345295;-41,972727;06/03/2024;;40978064000186;Inovacao Digital SA;Nordeste;Ceara;Mesa para Computador;7;316,25;742,35
-9,71075;-51,686019;08/10/2025;99024127858;;Carlos Eduardo Brito;Centro-Oeste;Mato Grosso;Fone de Ouvido JBL;1;145,76;45,09
-30,33708;-51,986937;30/04/2025;;53300791000131;Importadora Tecnologia;Sul;Santa Catarina;Teclado Mecanico Logitech;7;301,4;1028,35
-30,095122;-54,600086;16/11/2025;;02560780000150;Industria Eletronica Brasil;Sul;Rio Grande do Sul;Carregador Portatil;10;88,65;340,82
-0,64528;-69,354817;26/10/2024;;51198900000126;Importadora Tecnologia;Norte;Tocantins;Roteador TP-Link;7;138,3;317,84
-22,598787;-49,041445;17/11/2025;;88873865000103;Comercio Eletronico Brasil;Sudeste;Espirito Santo;Smart TV LG;11;2926,94;12452,72
3,442417;-51,520219;28/08/2025;36663849000;;Mirella Correia;Norte;Tocantins;Webcam Logitech;18;161,39;949,91
0,330785;-71,567601;13/02/2025;37385343260;;Milena Mendes;Norte;Roraima;Roteador TP-Link;3;99,07;97,39
4,64197;-66,147359;14/02/2024;68749196286;;Ana Rezende;Norte;Para;Webcam Logitech;7;261,74;882,87
-7,654819;-40,683875;05/10/2025;;42666634000128;Comercio Varejo SA;Nordeste;Maranhao;Webcam Logitech;13;253,06;1163,11
-22,191795;-48,810331;27/01/2024;;88709288000119;Tecnologia Avancada LTDA;Sudeste;Minas Gerais;Mesa para Computador;13;542,57;3188,29
-3,164312;-40,399529;26/01/2025;60047840609;;Bianca Lima;Nordeste;Maranhao;Smart TV LG;6;2039,77;4804,61
-13,768602;-58,445787;06/04/2025;08267782915;;Maria Julia Lima;Centro-Oeste;Mato Grosso;Monitor Acer;7;747,77;1720,3
-0,994001;-71,528254;24/11/2025;;75640336000118;Comercio Eletronico Brasil;Norte;Amapa;Smart TV LG;3;2352,19;2379,25
-16,672351;-40,772117;09/12/2024;;76605386000127;Distribuidora Componentes;Sudeste;Rio de Janeiro;Smart TV LG;7;2813,95;8500,41
-9,964594;-60,194935;11/01/2025;;84178518000100;Comercio Internacional SA;Centro-Oeste;Goias;Fone de Ouvido JBL;11;231,69;907,2
-13,33746;-58,36094;28/08/2025;65016029040;;Helena Machado;Centro-Oeste;Distrito Federal;Tablet Apple iPad;7;3178,09;8318,32
-9,024937;-56,890848;11/04/2025;87283415700;;Erick Lima;Centro-Oeste;Goias;Smart TV LG;19;2259,33;17475,54
-8,880493;-50,781811;28/02/2025;;81625669000170;Global Distribuidora;Centro-Oeste;Goias;Teclado Mecanico Logitech;3;250,49;284,24
-19,467898;-60,289532;04/11/2024;09117299250;;Benjamim Oliveira;Centro-Oeste;Mato Grosso;Carregador Portatil;13;133,08;811,15
0,711896;-55,398578;06/02/2024;;13012713000117;Suprimentos Digitais LTDA;Norte;Para;Roteador TP-Link;5;143,0;323,41
-17,808699;-50,04893;07/04/2024;35803221090;;Sr. Otto Almeida;Centro-Oeste;Mato Grosso do Sul;Carregador Portatil;10;112,05;547,01
-21,8438;-47,063389;15/11/2024;38219510013;;Marcelo Rodrigues;Sudeste;Rio de Janeiro;Tablet Apple iPad;19;3168,21;24380,1
-13,235904;-42,471185;21/09/2025;;48514574000104;Importadora Tecnologia;Nordeste;Alagoas;Mouse sem fio Microsoft;9;76,27;301,63
-27,038207;-49,363383;21/05/2024;;83816281000182;Empresa Brasileira Tecnologia;Sul;Parana;Notebook Dell Inspiron;6;2867,62;6069,46
-12,06806;-46,101856;02/10/2025;;71555097000147;Industria Nacional Tecnologia;Centro-Oeste;Distrito Federal;Estabilizador SMS;14;196,78;994,87
-11,403903;-51,189713;25/04/2024;10864964692;;Cauê da Conceicao;Centro-Oeste;Mato Grosso;Camera Canon;5;2892,34;7220,67
-14,185255;-45,021399;21/08/2024;;80119986000152;Atacadista Informatica;Nordeste;Alagoas;Fone de Ouvido JBL;5;201,31;433,44
-17,221809;-39,854422;16/04/2024;11568768850;;Ana Julia Garcia;Sudeste;Sao Paulo;Camera Canon;11;2210,01;8160,3
-16,739419;-57,255161;14/03/2025;29524063832;;Dra. Lavinia Sa;Centro-Oeste;Distrito Federal;Estabilizador SMS;7;149,8;461,36
-5,702352;-46,816824;17/09/2025;05320735332;;Dr. Renan Nogueira;Nordeste;Alagoas;Notebook Dell Inspiron;20;3392,61;28600,08
-1,102981;-62,364132;22/09/2025;12784614697;;Erick Goncalves;Norte;Amazonas;Smart TV LG;2;2226,32;1476,71
-22,440592;-39,173383;27/03/2025;60703175998;;Emilly da Rosa;Sudeste;Sao Paulo;Mouse sem fio Microsoft;5;64,21;150,0
-18,259929;-45,750619;19/05/2025;;77298700000139;Global Distribuidora;Sudeste;Minas Gerais;HD Externo Seagate;13;400,38;1821,37
-2,768369;-37,277717;05/11/2024;16404992884;;Erick Garcia;Nordeste;Ceara;Impressora HP;13;829,78;4921,78
-26,143398;-49,857843;06/10/2025;;48968538000110;Suprimentos Digitais LTDA;Sul;Santa Catarina;Pendrive SanDisk;14;37,44;225,1
-23,640102;-52,541488;07/08/2025;20341823597;;Dr. Calebe Casa Grande;Sul;Parana;Carregador Portatil;9;179,92;498,64
-22,832922;-55,626707;15/08/2024;06701195040;;Aylla Câmara;Sul;Rio Grande do Sul;Carregador Portatil;10;121,17;500,98
-19,912014;-42,41796;06/08/2025;;33988939000165;Comercio Varejo SA;Sudeste;Sao Paulo;Carregador Portatil;2;105,59;79,24
-9,779785;-35,354425;17/12/2025;;01768214000175;Distribuidora Componentes;Nordeste;Ceara;Impressora HP;12;626,1;2522,1
2,03687;-69,231842;26/07/2025;00858813920;;Igor Ramos;Norte;Rondonia;Carregador Portatil;6;146,3;416,11
-21,080804;-51,586367;18/07/2025;;62820550000104;Comercio Internacional SA;Centro-Oeste;Mato Grosso do Sul;Roteador TP-Link;12;222,13;941,07
-3,003516;-52,528292;08/06/2024;;74579541000152;Suprimentos Tecnicos LTDA;Norte;Tocantins;Tablet Apple iPad;7;2549,61;6789,31
-26,112369;-52,72805;21/11/2024;35807392205;;Lorena Lima;Sul;Parana;Smart TV LG;16;2983,3;18404,53
-9,295645;-44,766917;07/03/2025;;71676349000196;Comercio Varejo SA;Nordeste;Rio Grande do Norte;Mouse sem fio Microsoft;16;58,09;415,47
-17,093271;-39,138778;23/07/2025;80874338077;;Alicia Fernandes;Nordeste;Alagoas;Impressora HP;4;481,67;859,36
-16,626573;-50,685787;05/11/2024;84959767650;;Clara Garcia;Sudeste;Rio de Janeiro;Smartphone Samsung Galaxy;14;2140,98;14815,31
-16,711313;-49,140695;23/04/2025;;82247363000190;Comercio Eletronico Brasil;Centro-Oeste;Mato Grosso do Sul;Pendrive SanDisk;6;63,87;175,69
-24,837096;-56,703364;06/09/2024;78103539937;;Heloisa da Cruz;Sul;Parana;Pendrive SanDisk;6;56,83;148,39
-26,624788;-57,915692;29/12/2024;;43749024000150;Suprimentos Tecnicos LTDA;Sul;Rio Grande do Sul;Estabilizador SMS;2;104,78;72,22
-11,033146;-41,708766;10/12/2025;04405333254;;Ryan Cavalcanti;Nordeste;Sergipe;Tablet Apple iPad;4;2839,3;4363,12
-6,957863;-35,215311;08/06/2025;02347846108;;Cauê Costa;Nordeste;Pernambuco;Roteador TP-Link;3;108,96;148,14
-20,444334;-43,842582;17/07/2024;53822465305;;Lunna Camargo;Sudeste;Minas Gerais;Cadeira Gamer;18;657,33;4654,6
-20,687005;-49,896166;28/01/2025;;52635723000160;Inovacao Digital SA;Sudeste;Sao Paulo;Roteador TP-Link;14;187,66;1100,88
-9,999398;-47,056874;24/04/2024;53837880001;;Luana Sa;Centro-Oeste;Mato Grosso do Sul;Mesa para Computador;19;445,9;2979,77
0,714014;-56,861282;30/10/2024;98722075690;;Henry Gabriel Castro;Norte;Roraima;Caixa de Som Bluetooth;9;148,3;559,86
-33,502179;-50,275116;23/10/2025;;99432356000161;Industria Eletronica Brasil;Sul;Parana;HD Externo Seagate;17;458,54;3005,98
-12,581887;-47,855436;13/06/2025;18955598475;;Nathan Mendes;Centro-Oeste;Mato Grosso;HD Externo Seagate;10;482,92;1537,15
2,850913;-57,073196;07/11/2025;;86867584000112;Importadora Produtos Eletronicos;Norte;Amazonas;Teclado Mecanico Logitech;4;246,06;481,2
-18,704659;-40,788279;01/07/2024;69602456566;;Dr. Marcelo Novais;Sudeste;Espirito Santo;Teclado Mecanico Logitech;19;275,2;2224,22
-8,959742;-50,497128;22/01/2024;;39531730000154;Tecnologia Avancada LTDA;Centro-Oeste;Goias;Impressora HP;5;506,88;806,48
-13,224127;-38,906392;27/05/2025;;51668944000172;Comercio Internacional SA;Nordeste;Maranhao;Camera Canon;6;2372,82;5376,37
-9,551337;-44,339636;23/06/2024;;33804339000108;Suprimentos Tecnicos LTDA;Nordeste;Sergipe;Impressora HP;9;689,7;2941,24
-2,120978;-47,493772;12/12/2024;12399609131;;Sra. Isabel Aragao;Nordeste;Rio Grande do Norte;Smart TV LG;3;1894,3;1933,83
-9,506051;-52,343863;13/11/2025;;38676189000100;Suprimentos Tecnicos LTDA;Centro-Oeste;Distrito Federal;Cabo HDMI;10;57,17;184,6
-32,966125;-52,714799;08/04/2024;;38188709000135;Empresa Brasileira Tecnologia;Sul;Santa Catarina;Smart TV LG;6;1891,14;3771,76
-6,801514;-47,071435;22/03/2025;;58227698000162;Comercio Equipamentos SA;Nordeste;Paraiba;Impressora HP;10;654,91;2406,89
-24,000688;-49,507863;15/04/2024;;98362527000160;Distribuidora Nacional;Sul;Santa Catarina;Fone de Ouvido JBL;14;223,58;1052,97
-14,097438;-43,43457;18/11/2024;99344878889;;Ana Sophia Souza;Sudeste;Sao Paulo;Cabo HDMI;10;51,15;213,78
-15,729419;-56,71744;10/03/2025;;30200225000152;Varejo Digital LTDA;Centro-Oeste;Distrito Federal;Cabo HDMI;18;44,71;325,34
4,095083;-69,0449;27/12/2025;59582337427;;Valentim Porto;Norte;Acre;Fone de Ouvido JBL;18;244,34;1537,17
-2,035872;-61,950499;24/02/2025;30383490030;;Igor da Paz;Norte;Amapa;Webcam Logitech;1;340,98;161,35
-3,673191;-50,936484;10/02/2024;;05725001000117;Industria Eletronica Brasil;Norte;Roraima;Estabilizador SMS;15;116,57;829,34
-22,625984;-48,286382;29/09/2024;;16066356000168;Comercio Equipamentos SA;Sudeste;Espirito Santo;Notebook Dell Inspiron;6;3350,65;8668,9
1,882984;-50,849251;29/12/2025;17663718410;;Joao Gabriel Sales;Norte;Roraima;Tablet Apple iPad;1;2700,96;909,64
0,618778;-60,177004;03/11/2025;;48972467000120;Comercio Equipamentos SA;Norte;Rondonia;Caixa de Som Bluetooth;12;179,08;727,25
-21,372073;-47,336733;02/05/2024;;11148941000193;Comercio Equipamentos SA;Sudeste;Rio de Janeiro;Roteador TP-Link;18;105,67;790,78
-23,320599;-50,435987;06/08/2025;;44118258000162;Distribuidora Componentes;Centro-Oeste;Mato Grosso do Sul;Pendrive SanDisk;13;92,93;410,62
-17,767218;-42,487594;25/09/2025;;38882180000155;Tech Solutions LTDA;Sudeste;Minas Gerais;Fone de Ouvido JBL;17;124,09;752,77
-19,979198;-44,620236;11/03/2024;;21097266000174;Industria Nacional Tecnologia;Sudeste;Rio de Janeiro;Smart TV LG;20;1896,52;14357,21
2,738941;-59,977981;25/07/2024;48862918992;;Sophie Cardoso;Norte;Roraima;Cabo HDMI;20;59,91;511,7
-24,48991;-51,30961;09/03/2025;;68802446000173;Solucoes Corporativas;Sul;Parana;Cabo HDMI;20;33,21;268,85
2,308273;-71,05491;01/03/2025;67410354275;;Elisa Pacheco;Norte;Amazonas;Carregador Portatil;19;86,56;643,31
-24,291148;-47,334521;23/10/2025;65844105443;;Caua Araujo;Sudeste;Espirito Santo;Mouse sem fio Microsoft;18;85,45;616,42
-15,518543;-46,153578;22/12/2024;09339886054;;Vinicius Macedo;Sudeste;Minas Gerais;Teclado Mecanico Logitech;5;261,79;449,3
-30,8517;-48,370093;14/11/2024;;44904977000109;Distribuidora Componentes;Sul;Santa Catarina;Cadeira Gamer;5;941,6;1981,18
-14,355184;-43,673647;02/12/2025;34185615000;;Maitê Casa Grande;Nordeste;Alagoas;Cadeira Gamer;11;933,09;4707,63
-22,952233;-60,850317;17/10/2024;;35199705000164;Importadora Tecnologia;Centro-Oeste;Goias;Tablet Apple iPad;1;3217,71;1430,8
-13,298981;-49,859109;05/06/2024;;72403830000170;Comercio Eletronico Brasil;Centro-Oeste;Goias;Notebook Dell Inspiron;12;3464,9;20155,0
-4,335702;-36,714853;03/04/2025;;11762032000140;Importadora Tecnologia;Nordeste;Piaui;Impressora HP;15;512,96;3055,45
3,195644;-56,635693;30/08/2024;23165055890;;Yasmin Farias;Norte;Acre;Webcam Logitech;17;372,01;2274,65
0,175021;-53,754441;14/07/2024;04988953866;;Mariana Carvalho;Norte;Tocantins;Webcam Logitech;3;305,56;327,27
-31,057378;-51,570491;16/03/2025;;21453381000134;Solucoes Corporativas;Sul;Parana;Monitor Acer;11;856,05;3319,75
-1,462004;-64,626548;25/05/2024;61287357385;;Juliana Lopes;Norte;Amazonas;Carregador Portatil;11;135,89;533,74
-14,616357;-48,124802;10/05/2024;;26008712000140;Tecnologia Avancada LTDA;Sudeste;Minas Gerais;Cabo HDMI;2;55,31;49,49
-24,457179;-44,959524;30/10/2025;06610191794;;Lara Cavalcante;Sudeste;Rio de Janeiro;Mouse sem fio Microsoft;9;51,92;152,45
-16,606413;-49,203295;18/09/2025;;64142171000138;Inovacao Digital SA;Sudeste;Minas Gerais;Impressora HP;4;819,04;1023,61
-26,644745;-55,863809;25/10/2024;;34380011000166;Industria Nacional Tecnologia;Sul;Santa Catarina;Carregador Portatil;2;179,45;138,84
-14,189758;-58,531502;19/09/2024;;54663947000101;Global Distribuidora;Centro-Oeste;Distrito Federal;HD Externo Seagate;11;358,34;1922,73
3,776869;-58,427689;23/11/2025;01536548561;;Nina Sampaio;Norte;Amapa;Impressora HP;16;689,25;4079,03
-15,949987;-43,553657;16/02/2024;47311920728;;Ana Sophia Cirino;Nordeste;Paraiba;Tablet Apple iPad;8;2892,87;10508,99
-17,626048;-43,323719;17/03/2025;67202251701;;Carolina Novais;Nordeste;Alagoas;Tablet Apple iPad;16;3450,82;17493,3
-20,793844;-39,062876;25/08/2025;92369572426;;Maria Laura Oliveira;Sudeste;Sao Paulo;Mouse sem fio Microsoft;17;90,27;692,17
-27,280664;-51,869828;27/07/2024;78922030011;;Bento Nogueira;Sul;Rio Grande do Sul;Carregador Portatil;10;156,59;780,07
-19,604519;-46,872917;01/01/2024;;04804726000138;Comercio Eletronico Brasil;Sudeste;Rio de Janeiro;Webcam Logitech;19;228,34;2097,68
-11,075629;-53,558762;24/11/2025;80429282036;;Luara da Paz;Centro-Oeste;Mato Grosso;Mouse sem fio Microsoft;20;97,27;689,11
-16,491399;-43,004187;13/02/2025;;23567640000183;Importadora Produtos Eletronicos;Nordeste;Piaui;Camera Canon;3;2422,83;2570,85
-21,899439;-48,212218;06/10/2024;;63955639000140;Comercio Varejo SA;Centro-Oeste;Mato Grosso do Sul;Cabo HDMI;14;44,25;267,3
-2,910629;-61,219035;28/11/2025;;25426352000134;Inovacao Digital SA;Norte;Tocantins;Camera Canon;15;3091,07;20749,86
-5,087402;-45,653319;07/08/2025;83287565010;;Maria Alice Nogueira;Nordeste;Rio Grande do Norte;Tablet Apple iPad;3;3696,06;5416,96
-2,549941;-70,275497;12/04/2024;18189735888;;Davi Lucas Cavalcante;Norte;Tocantins;Tablet Apple iPad;14;2518,85;11594,62
-12,594513;-50,602396;24/07/2025;29464070552;;Pedro Pastor;Centro-Oeste;Distrito Federal;Smart TV LG;7;2155,41;7247,58
-27,648065;-51,734332;28/06/2024;;03539716000150;Distribuidora Nacional;Sul;Rio Grande do Sul;Fone de Ouvido JBL;16;88,5;572,72
-15,225819;-38,292895;21/11/2024;17177251553;;Vitor Castro;Nordeste;Pernambuco;Smartphone Samsung Galaxy;16;2437,82;14842,86
-17,94623;-50,378413;15/01/2025;05458969677;;Elisa Cavalcanti;Centro-Oeste;Mato Grosso do Sul;Cadeira Gamer;13;1028,84;6252,47
-25,212097;-50,422272;26/06/2024;83901906053;;Srta. Joana Viana;Sul;Parana;Pendrive SanDisk;12;51,63;233,83
-23,897582;-52,954434;27/04/2024;93780490102;;Theodoro Cassiano;Sul;Santa Catarina;Cabo HDMI;2;43,94;27,29
-21,343399;-51,824873;17/09/2025;;53299584000104;Comercio Internacional SA;Centro-Oeste;Mato Grosso;HD Externo Seagate;6;673,39;1754,93
-7,849221;-46,259773;21/11/2025;;06957905000130;Distribuidora Componentes;Nordeste;Maranhao;Carregador Portatil;9;122,2;511,01
-16,921143;-35,313965;08/01/2024;;15917086000199;Suprimentos Digitais LTDA;Nordeste;Paraiba;Webcam Logitech;19;230,54;1579,5
-7,881876;-37,515713;26/02/2025;33394065100;;Sr. Erick Aparecida;Nordeste;Rio Grande do Norte;Smart TV LG;8;1802,49;4827,34
-14,063334;-41,94829;29/09/2024;;78991910000170;Comercio Eletronico Brasil;Sudeste;Espirito Santo;Smartphone Samsung Galaxy;10;2461,89;11655,18
-8,280831;-50,260202;11/02/2024;39879701976;;Daniela Cavalcante;Centro-Oeste;Distrito Federal;Smart TV LG;17;1974,53;12412,4
-24,749109;-47,248241;04/03/2024;;83277582000185;Comercio Equipamentos SA;Sudeste;Sao Paulo;Webcam Logitech;11;290,98;1191,27
-9,718876;-38,710025;09/09/2025;82004344199;;Sra. Maria Julia Fonseca;Nordeste;Sergipe;Monitor Acer;14;1154,67;5082,25
-4,999515;-51,934031;26/09/2024;36627712504;;Joana Almeida;Norte;Amazonas;Caixa de Som Bluetooth;5;264,26;457,08
-15,706112;-37,739725;25/03/2024;;43562447000167;Importadora Tecnologia;Nordeste;Alagoas;Carregador Portatil;6;86,1;211,24
-23,178619;-42,082043;22/11/2024;;38259936000104;Importadora Produtos Eletronicos;Sudeste;Sao Paulo;Cabo HDMI;18;44,98;393,86
-28,921465;-51,874717;15/10/2025;;81456411000198;Comercio Varejo SA;Sul;Parana;Impressora HP;14;692,07;3603,69
4,539505;-57,305794;21/04/2024;;33257195000109;Tech Solutions LTDA;Norte;Roraima;Cadeira Gamer;16;1186,8;7164,06
4,065982;-61,202066;08/06/2025;01640012800;;Luana Cirino;Norte;Roraima;Mouse sem fio Microsoft;12;94,89;440,89
-20,954213;-54,031737;05/02/2024;62380695970;;Yan Araujo;Centro-Oeste;Mato Grosso do Sul;HD Externo Seagate;3;472,77;707,04
-4,71609;-55,61136;10/03/2025;30316673790;;Dr. Miguel Barros;Norte;Rondonia;Smartphone Samsung Galaxy;3;1803,93;2199,65
-1,445151;-36,148721;16/11/2025;;12326589000100;Tecnologia Avancada LTDA;Nordeste;Alagoas;Pendrive SanDisk;1;87,7;30,85
-23,488019;-46,316586;07/02/2025;08657108720;;Sr. Isaque Lima;Sudeste;Minas Gerais;Monitor Acer;15;898,45;6132,12
-10,780545;-55,10959;15/02/2025;49144269781;;Sra. Nicole Cavalcanti;Centro-Oeste;Mato Grosso do Sul;Camera Canon;2;2578,86;1857,91
-18,4305;-48,659249;06/03/2024;09653606875;;Emilly Viana;Sudeste;Rio de Janeiro;Teclado Mecanico Logitech;17;204,28;1368,91
-15,210296;-40,357805;09/12/2025;91233328832;;Rodrigo da Mota;Nordeste;Alagoas;Monitor Acer;16;692,37;4276,85
-23,241004;-48,997809;24/12/2025;;16400800000130;Suprimentos Digitais LTDA;Sudeste;Minas Gerais;Teclado Mecanico Logitech;7;417,12;903,15
-33,977837;-54,157305;19/07/2024;;71180490000101;Suprimentos Tecnicos LTDA;Sul;Parana;Teclado Mecanico Logitech;19;210,58;1248,7
-9,592736;-55,326911;03/03/2024;;31692928000108;Tech Solutions LTDA;Centro-Oeste;Mato Grosso;Pendrive SanDisk;1;48,12;19,48
-9,079075;-40,027488;20/07/2024;77106953458;;Leonardo Leao;Nordeste;Paraiba;Roteador TP-Link;5;236,74;454,55
